id_devolucao,id_pedido,id_produto,data_devolucao,motivo_devolucao,valor_reembolso
1874,633,233,2023-05-21,Produto errado,1570.0
1875,16001,64,2023-12-19,Atraso na entrega,873.65
1876,26277,206,2023-04-14,Produto errado,4390.56
1877,40134,169,2023-01-29,Produto danificado,104.79
1878,16621,116,2023-06-25,Produto danificado,2904.88
1879,200,55,2023-02-05,Atraso na entrega,714.17
1880,11777,4,2023-06-10,Produto com defeito,1260.32
1881,21592,37,2023-11-27,Insatisfacao do cliente,1002.03
1882,39224,99,2023-12-22,Insatisfacao do cliente,301.86
1883,28612,163,2023-05-11,Produto com defeito,1410.4
1884,8894,237,2023-12-03,Produto com defeito,1675.1
1885,18126,60,2023-11-20,Produto danificado,2955.39
1886,43506,144,2023-05-20,Atraso na entrega,1241.0
1887,38792,199,2023-02-19,Produto com defeito,1792.57
1888,29821,160,2023-12-24,Produto com defeito,2624.59
1889,37210,25,2023-03-19,Produto danificado,178.52
1890,35663,226,2023-01-22,Insatisfacao do cliente,997.32
1891,1479,165,2023-12-01,Atraso na entrega,288.89
1892,29998,237,2023-07-18,Produto danificado,2613.69
1893,3466,168,2023-12-09,Produto errado,394.14
1894,47984,39,2023-06-05,Produto errado,1228.39
1895,11749,207,2023-04-26,Atraso na entrega,2036.83
1896,5134,218,2023-07-12,Produto danificado,3045.4
1897,22344,109,2023-04-30,Insatisfacao do cliente,198.82
1898,26262,229,2023-04-25,Produto errado,119.25
1899,20093,176,2023-07-28,Insatisfacao do cliente,979.42
1900,47506,185,2023-02-12,Produto danificado,1289.93
1901,5073,139,2023-01-20,Atraso na entrega,582.0
1902,47232,140,2023-11-17,Insatisfacao do cliente,1132.96
1903,11248,68,2023-02-15,Produto danificado,634.76
1904,17492,11,2023-07-19,Atraso na entrega,1909.55
1905,23343,212,2023-07-15,Produto errado,288.96
1906,22171,130,2023-11-24,Produto errado,453.09
1907,4504,217,2023-01-16,Produto danificado,454.19
1908,26728,50,2023-10-23,Produto danificado,1668.23
1909,40278,70,2023-11-19,Produto danificado,4216.52
1910,47586,128,2023-11-26,Produto com defeito,235.74
1911,23336,172,2023-05-24,Atraso na entrega,1448.72
1912,48766,233,2023-11-28,Produto errado,2414.61
1913,6848,22,2023-08-20,Produto errado,501.64
1914,35031,173,2023-11-12,Produto danificado,993.79
1915,7394,69,2023-12-23,Produto com defeito,531.0
1916,18575,99,2023-06-18,Atraso na entrega,172.05
1917,47542,12,2023-01-26,Insatisfacao do cliente,1274.18
1918,22532,234,2023-09-28,Produto errado,2222.28
1919,39112,173,2023-07-13,Insatisfacao do cliente,963.47
1920,30506,188,2023-04-07,Produto errado,1519.01
1921,33549,191,2023-01-20,Produto errado,2509.02
1922,40363,53,2023-12-10,Produto errado,77.13
1923,14444,221,2023-12-17,Insatisfacao do cliente,922.73
1924,997,115,2023-09-16,Produto danificado,669.94
1925,22867,140,2023-11-21,Produto danificado,1171.62
1926,40880,97,2023-08-22,Produto errado,221.84
1927,9951,126,2023-02-08,Produto com defeito,3776.79
1928,31109,75,2023-10-18,Produto errado,289.01
1929,10047,204,2023-10-27,Produto com defeito,1187.92
1930,14848,170,2023-02-18,Produto com defeito,2953.48
1931,24681,11,2023-11-01,Insatisfacao do cliente,1290.7
1932,20339,121,2023-02-20,Insatisfacao do cliente,671.32
1933,41679,203,2023-08-02,Atraso na entrega,1390.13
1934,9674,45,2023-07-22,Insatisfacao do cliente,1719.11
1935,44595,66,2023-11-25,Atraso na entrega,1960.27
1936,6782,11,2023-06-01,Insatisfacao do cliente,527.54
1937,29771,112,2023-08-19,Atraso na entrega,398.25
1938,23455,119,2023-08-16,Produto com defeito,133.98
1939,4119,83,2023-05-25,Produto errado,855.78
1940,41810,18,2023-08-15,Insatisfacao do cliente,1609.3
1941,47331,226,2023-06-20,Produto danificado,2069.69
1942,13452,212,2023-01-26,Produto danificado,299.59
1943,39444,81,2023-04-19,Produto danificado,3277.6
1944,49207,185,2024-01-03,Atraso na entrega,5159.72
1945,34774,6,2023-02-09,Atraso na entrega,2304.84
1946,17961,163,2023-05-27,Produto com defeito,1354.01
1947,14044,139,2023-12-17,Insatisfacao do cliente,574.29
1948,2134,184,2023-11-29,Insatisfacao do cliente,2325.49
1949,33584,169,2023-04-28,Produto com defeito,108.32
1950,10308,166,2023-12-08,Produto errado,1245.0
1951,3564,224,2023-03-13,Insatisfacao do cliente,787.37
1952,917,212,2023-12-11,Produto com defeito,316.13
1953,5438,125,2023-03-01,Insatisfacao do cliente,1247.3
1954,20757,34,2023-04-05,Produto danificado,2336.77
1955,18437,10,2023-11-28,Insatisfacao do cliente,4024.99
1956,8010,240,2023-10-31,Atraso na entrega,867.68
1957,3158,195,2023-11-08,Produto errado,1355.31
1958,14058,107,2023-08-23,Atraso na entrega,1412.75
1959,15853,173,2023-03-27,Produto danificado,3031.35
1960,27395,97,2023-07-29,Insatisfacao do cliente,750.78
1961,20821,93,2023-03-14,Produto danificado,1172.92
1962,6805,69,2023-06-30,Produto errado,486.87
1963,42562,74,2023-07-06,Atraso na entrega,435.27
1964,22472,124,2023-04-12,Produto errado,2713.12
1965,42550,73,2023-09-03,Produto errado,2701.0
1966,26060,108,2023-09-06,Produto errado,3160.38
1967,35584,18,2023-12-10,Produto com defeito,2470.41
1968,5353,228,2023-11-24,Atraso na entrega,2713.17
1969,16891,203,2023-06-16,Atraso na entrega,1428.67
1970,43894,150,2023-07-24,Atraso na entrega,1471.72
1971,23771,74,2023-11-24,Produto errado,943.14
1972,30682,173,2023-11-25,Produto danificado,1010.45
1973,42631,113,2023-10-08,Insatisfacao do cliente,2559.12
1974,2689,179,2023-03-11,Produto danificado,1253.86
1975,33788,129,2023-07-23,Produto com defeito,422.56
1976,46307,227,2023-12-01,Produto com defeito,1527.55
1977,10447,171,2023-10-31,Produto com defeito,824.13
1978,36675,9,2023-11-28,Atraso na entrega,4509.56
1979,3620,110,2023-10-17,Atraso na entrega,35.51
1980,34051,185,2023-09-13,Atraso na entrega,1115.24
1981,27454,237,2023-11-25,Atraso na entrega,1618.78
1982,6975,206,2023-05-21,Produto com defeito,1097.64
1983,48372,169,2024-01-15,Atraso na entrega,334.05
1984,24731,175,2023-10-07,Atraso na entrega,348.09
1985,42011,91,2023-12-30,Insatisfacao do cliente,385.95
1986,40827,92,2023-10-07,Atraso na entrega,585.22
1987,27410,225,2023-07-17,Atraso na entrega,3631.72
1988,45685,106,2023-11-28,Produto errado,334.38
1989,12178,117,2023-02-08,Produto danificado,594.64
1990,14886,82,2023-03-20,Insatisfacao do cliente,218.18
1991,20850,197,2023-11-17,Produto errado,2244.08
1992,508,88,2023-07-29,Produto errado,544.65
1993,7916,127,2023-03-11,Produto errado,1423.19
1994,12693,178,2023-02-15,Produto com defeito,1073.16
1995,1265,167,2023-02-19,Produto errado,1384.23
1996,918,125,2023-12-07,Produto com defeito,2617.2
1997,19619,4,2023-03-10,Insatisfacao do cliente,1274.57
1998,34735,165,2023-10-28,Produto errado,574.69
1999,32998,73,2023-12-03,Produto com defeito,2086.77
2000,17142,121,2023-05-30,Insatisfacao do cliente,968.08
2001,37225,94,2023-06-17,Insatisfacao do cliente,1134.2
2002,39723,215,2023-08-28,Atraso na entrega,1715.14
2003,13644,195,2023-09-16,Produto danificado,2779.67
2004,9332,140,2023-12-06,Insatisfacao do cliente,3574.62
2005,10166,120,2023-02-06,Insatisfacao do cliente,591.8
2006,485,173,2023-09-08,Produto com defeito,4363.25
2007,21795,58,2023-09-22,Insatisfacao do cliente,2801.4
2008,23180,152,2023-05-23,Atraso na entrega,677.81
2009,33254,164,2023-02-27,Produto danificado,852.28
2010,38449,40,2023-11-18,Insatisfacao do cliente,1865.84
2011,9723,106,2023-11-17,Produto com defeito,608.87
2012,44415,110,2023-05-09,Produto errado,38.64
2013,24663,33,2023-12-14,Atraso na entrega,829.53
2014,35256,106,2023-08-16,Produto com defeito,1337.72
2015,15489,186,2023-10-11,Insatisfacao do cliente,1157.4
2016,10395,200,2023-07-15,Insatisfacao do cliente,2014.19
2017,951,113,2023-12-01,Insatisfacao do cliente,6397.8
2018,43634,34,2023-07-09,Insatisfacao do cliente,1169.68
2019,45734,112,2023-03-19,Insatisfacao do cliente,796.5
2020,25825,107,2023-12-10,Produto com defeito,1373.56
2021,48989,8,2023-07-09,Produto errado,1717.04
2022,7517,115,2023-08-10,Insatisfacao do cliente,650.08
2023,16789,164,2023-11-05,Produto com defeito,1976.54
2024,41234,173,2023-12-30,Produto danificado,1010.45
2025,38001,2,2023-11-07,Atraso na entrega,937.9
2026,37970,12,2023-10-11,Produto danificado,3612.74
2027,9681,122,2023-06-30,Insatisfacao do cliente,208.06
2028,44476,127,2023-09-07,Produto com defeito,2572.64
2029,25603,43,2023-07-06,Produto com defeito,425.73
2030,18742,226,2023-08-07,Produto errado,2132.94
2031,47752,134,2023-02-28,Produto com defeito,1435.78
2032,22126,192,2023-12-10,Produto danificado,1060.15
2033,43514,102,2023-10-03,Produto danificado,4605.1
2034,23033,144,2023-02-22,Insatisfacao do cliente,3681.86
2035,10254,207,2023-07-19,Produto com defeito,966.61
2036,25107,74,2023-03-15,Insatisfacao do cliente,818.89
2037,13914,183,2023-07-04,Atraso na entrega,3503.74
2038,19558,163,2023-02-13,Produto errado,2820.8
2039,22448,185,2023-12-05,Insatisfacao do cliente,1289.93
2040,28199,31,2023-10-05,Produto danificado,1166.53
2041,1790,130,2023-12-28,Insatisfacao do cliente,453.09
2042,16541,190,2023-07-28,Insatisfacao do cliente,2009.37
2043,13539,15,2023-12-06,Produto danificado,474.09
2044,5777,23,2023-07-20,Insatisfacao do cliente,251.29
2045,3378,235,2023-05-24,Produto com defeito,598.89
2046,46896,165,2023-04-20,Insatisfacao do cliente,1162.31
2047,31552,112,2023-12-16,Produto com defeito,398.25
2048,42625,76,2023-11-22,Produto com defeito,699.99
2049,7010,35,2023-12-01,Insatisfacao do cliente,171.49
2050,26181,205,2023-02-15,Produto com defeito,650.02
2051,7706,89,2023-10-04,Produto errado,837.78
2052,13249,122,2023-09-16,Atraso na entrega,356.92
2053,35795,181,2023-08-11,Produto errado,2898.59
2054,45073,170,2024-01-14,Atraso na entrega,1416.64
2055,47793,102,2023-08-26,Produto danificado,985.65
2056,39716,104,2023-03-31,Atraso na entrega,3813.9
2057,49487,203,2023-01-15,Produto danificado,4286.01
2058,3142,81,2023-10-24,Atraso na entrega,819.4
2059,22491,85,2023-08-09,Insatisfacao do cliente,3208.28
2060,46949,162,2023-11-29,Produto errado,946.24
2061,48521,4,2023-01-23,Produto errado,1221.56
2062,32721,234,2023-11-19,Insatisfacao do cliente,1499.51
2063,1330,95,2023-10-07,Produto danificado,1204.76
2064,47817,159,2023-12-23,Atraso na entrega,1993.67
2065,20483,83,2023-08-01,Produto danificado,855.78
2066,1042,16,2023-12-05,Produto danificado,2010.14
2067,44824,30,2023-06-24,Produto danificado,2925.54
2068,45568,102,2023-03-05,Produto errado,985.65
2069,41888,11,2023-11-28,Insatisfacao do cliente,665.88
2070,47734,216,2023-08-10,Produto errado,2401.6
2071,2661,66,2023-09-07,Insatisfacao do cliente,1026.53
2072,9454,92,2023-02-19,Produto danificado,1829.07
2073,25310,182,2023-12-04,Produto errado,66.5
2074,19267,142,2023-03-20,Produto com defeito,860.32
2075,13603,101,2023-07-17,Produto com defeito,3064.51
2076,8563,51,2023-03-18,Atraso na entrega,2516.64
2077,7384,56,2023-09-18,Produto com defeito,3329.81
2078,43385,3,2023-11-30,Produto danificado,2150.96
2079,31667,126,2023-02-11,Produto errado,1258.93
2080,48073,36,2023-11-30,Produto com defeito,1469.33
2081,48085,53,2023-12-14,Insatisfacao do cliente,73.45
2082,32012,39,2023-04-06,Produto com defeito,5009.82
2083,19108,200,2023-10-29,Atraso na entrega,688.01
2084,24931,128,2023-08-29,Atraso na entrega,80.57
2085,8550,59,2023-10-02,Produto com defeito,992.67
2086,33672,24,2023-04-16,Atraso na entrega,824.59
2087,3441,222,2023-06-11,Produto errado,1341.93
2088,1974,72,2023-11-29,Produto danificado,1154.22
2089,40827,196,2023-11-27,Atraso na entrega,1787.15
2090,11733,54,2023-06-24,Produto errado,536.44
2091,38364,35,2023-11-23,Produto errado,177.82
2092,44128,203,2023-11-22,Produto com defeito,1393.89
2093,10424,127,2023-11-15,Produto errado,1423.19
2094,24439,155,2023-12-21,Insatisfacao do cliente,356.26
2095,12517,178,2023-04-18,Insatisfacao do cliente,358.02
2096,29018,171,2023-04-22,Produto errado,845.81
2097,18575,24,2023-11-04,Insatisfacao do cliente,860.56
2098,2630,35,2023-07-14,Produto com defeito,334.76
2099,27150,144,2023-07-13,Insatisfacao do cliente,1241.0
2100,31874,37,2023-05-15,Insatisfacao do cliente,1027.12
2101,6133,48,2023-01-13,Atraso na entrega,547.64
2102,49522,123,2023-12-09,Produto com defeito,776.24
2103,24995,240,2023-12-08,Produto errado,4172.5
2104,13177,4,2023-11-22,Atraso na entrega,1274.57
2105,26778,219,2023-10-07,Insatisfacao do cliente,334.4
2106,17053,144,2023-08-17,Atraso na entrega,1241.0
2107,5169,119,2023-07-26,Produto com defeito,89.32
2108,1492,156,2023-12-11,Produto errado,2001.36
2109,6058,240,2023-02-26,Insatisfacao do cliente,839.94
2110,29061,75,2023-11-05,Insatisfacao do cliente,455.67
2111,1455,15,2023-07-25,Produto danificado,505.17
2112,6800,19,2023-06-07,Produto danificado,4393.5
2113,2021,11,2023-07-15,Produto errado,1306.95
2114,26647,98,2023-12-07,Produto danificado,2215.6
2115,21244,134,2023-05-17,Insatisfacao do cliente,5708.24
2116,41208,151,2023-08-13,Produto danificado,1064.94
2117,21625,174,2023-07-23,Produto com defeito,1403.07
2118,33319,97,2023-08-18,Produto errado,493.57
2119,21868,69,2023-08-06,Produto danificado,348.46
2120,10940,18,2023-09-29,Atraso na entrega,3337.8
2121,23570,63,2023-01-23,Insatisfacao do cliente,1072.4
2122,43441,10,2023-01-14,Produto danificado,1669.48
2123,40197,42,2023-08-15,Produto danificado,1144.37
2124,7591,27,2023-04-02,Produto com defeito,1567.04
2125,29709,103,2023-06-30,Produto com defeito,299.04
2126,21897,195,2023-07-10,Produto com defeito,1408.9
2127,22672,73,2023-08-25,Produto com defeito,1389.12
2128,44062,126,2023-12-25,Produto danificado,3776.79
2129,12506,158,2023-03-21,Produto errado,4138.32
2130,40160,234,2023-12-02,Insatisfacao do cliente,2940.29
2131,32735,34,2023-04-25,Insatisfacao do cliente,1302.56
2132,27463,144,2023-09-23,Produto danificado,1241.0
2133,29928,216,2023-12-03,Produto com defeito,1181.95
2134,30052,92,2023-12-04,Produto com defeito,2405.42
2135,43733,199,2023-10-31,Produto com defeito,1852.58
2136,19804,200,2023-11-15,Atraso na entrega,1373.85
2137,48729,96,2023-03-19,Produto danificado,478.26
2138,8819,20,2023-02-05,Produto danificado,980.23
2139,43986,97,2023-01-19,Atraso na entrega,246.52
2140,40850,151,2023-07-06,Produto errado,1050.87
2141,35266,117,2023-06-27,Insatisfacao do cliente,594.64
2142,28200,126,2023-07-26,Produto com defeito,3692.65
2143,2197,178,2023-06-28,Insatisfacao do cliente,367.85
2144,19488,90,2023-05-14,Atraso na entrega,2751.55
2145,29953,11,2023-11-08,Produto danificado,665.88
2146,12480,38,2024-01-11,Produto errado,1661.58
2147,23041,115,2023-01-17,Atraso na entrega,1291.73
2148,24753,146,2023-12-14,Produto danificado,2615.58
2149,38123,235,2023-07-05,Produto danificado,1062.59
2150,17313,6,2023-11-23,Produto com defeito,2214.68
2151,13506,237,2023-11-22,Produto danificado,4356.15
2152,32399,116,2023-11-23,Produto com defeito,2854.52
2153,5727,66,2023-09-11,Insatisfacao do cliente,4788.07
2154,18976,65,2023-06-29,Produto danificado,408.19
2155,10347,14,2023-09-08,Atraso na entrega,652.75
2156,43515,169,2023-07-15,Produto errado,445.4
2157,20292,79,2023-12-07,Produto com defeito,1144.88
2158,36263,68,2023-12-15,Produto errado,1278.11
2159,2386,144,2023-07-07,Produto danificado,4744.92
2160,21550,144,2023-04-15,Produto danificado,1195.23
2161,33852,232,2023-11-13,Atraso na entrega,506.39
2162,19787,9,2023-04-27,Produto danificado,2188.32
2163,5984,237,2023-10-06,Produto danificado,856.18
2164,24589,87,2023-07-16,Insatisfacao do cliente,1687.18
2165,1660,94,2023-09-18,Produto danificado,555.53
2166,46171,30,2023-07-03,Atraso na entrega,1280.01
2167,10368,53,2023-02-13,Insatisfacao do cliente,226.52
2168,34937,196,2023-05-02,Insatisfacao do cliente,737.07
2169,12378,221,2023-03-05,Produto com defeito,907.26
2170,6297,44,2023-08-27,Insatisfacao do cliente,1464.17
2171,20876,133,2023-12-01,Produto danificado,1939.06
2172,32219,192,2023-12-09,Insatisfacao do cliente,1060.15
2173,33401,239,2023-12-21,Produto danificado,3872.95
2174,37931,219,2023-08-10,Produto com defeito,334.4
2175,21844,121,2023-11-22,Produto danificado,1342.64
2176,49399,44,2023-09-23,Produto errado,5719.46
2177,26103,87,2023-03-16,Atraso na entrega,843.59
2178,35857,205,2023-04-11,Produto errado,322.69
2179,16554,199,2023-07-20,Produto com defeito,926.29
2180,20907,54,2023-06-20,Produto com defeito,1609.32
2181,13621,114,2023-12-16,Produto errado,244.15
2182,18036,234,2023-03-13,Insatisfacao do cliente,1429.86
2183,30442,107,2023-06-05,Produto errado,5373.53
2184,12459,85,2023-07-24,Atraso na entrega,1191.72
2185,45468,207,2023-12-25,Produto com defeito,3186.75
2186,45763,226,2023-02-14,Insatisfacao do cliente,2132.94
2187,30871,78,2023-04-22,Produto errado,1045.05
2188,36173,155,2023-08-05,Produto com defeito,364.73
2189,43514,35,2023-02-14,Produto com defeito,170.81
2190,20225,53,2023-12-14,Produto errado,72.53
2191,15455,223,2023-08-28,Atraso na entrega,2945.85
2192,43115,205,2023-08-08,Produto com defeito,969.05
2193,781,173,2023-09-02,Atraso na entrega,1945.16
2194,40483,24,2023-06-11,Insatisfacao do cliente,2581.68
2195,37723,24,2023-09-09,Insatisfacao do cliente,1670.95
2196,48656,121,2023-11-18,Insatisfacao do cliente,671.32
2197,3389,81,2023-12-03,Insatisfacao do cliente,1610.28
2198,45321,141,2023-06-05,Insatisfacao do cliente,1056.11
2199,33828,32,2023-06-19,Produto danificado,1127.02
2200,1630,134,2023-06-25,Produto com defeito,1454.98
2201,10260,228,2023-11-28,Atraso na entrega,1544.65
2202,46990,44,2023-08-02,Produto errado,1464.17
2203,8278,101,2023-02-12,Atraso na entrega,3249.28
2204,29637,221,2023-07-29,Produto danificado,778.46
2205,48127,96,2023-01-13,Produto danificado,1485.81
2206,1762,137,2023-05-19,Atraso na entrega,623.82
2207,23471,115,2023-07-15,Produto errado,334.97
2208,41736,145,2023-10-25,Produto danificado,218.84
2209,39200,152,2023-04-14,Produto errado,1341.92
2210,44140,146,2023-11-07,Atraso na entrega,1370.02
2211,46109,180,2023-08-15,Insatisfacao do cliente,156.27
2212,33489,16,2023-04-12,Insatisfacao do cliente,2086.53
2213,40729,240,2023-11-18,Produto errado,842.14
2214,9298,129,2023-04-11,Produto errado,906.45
2215,12003,192,2023-05-19,Produto errado,2120.3
2216,40731,156,2023-06-23,Produto errado,1306.55
2217,4664,53,2023-02-23,Insatisfacao do cliente,154.26
2218,36556,179,2023-11-16,Produto errado,2507.72
2219,2726,33,2023-02-08,Atraso na entrega,300.39
2220,27370,136,2023-11-25,Produto errado,1279.68
2221,49087,125,2023-12-15,Produto danificado,2617.2
2222,29000,165,2023-08-29,Produto errado,299.62
2223,16051,11,2023-12-18,Insatisfacao do cliente,627.38
2224,26500,69,2023-11-03,Atraso na entrega,509.75
2225,10783,61,2023-03-03,Insatisfacao do cliente,281.0
2226,14422,157,2023-08-30,Insatisfacao do cliente,665.59
2227,4883,47,2023-11-09,Produto errado,1316.64
2228,29598,139,2023-04-17,Produto errado,582.0
2229,31544,79,2024-01-13,Produto com defeito,1025.4
2230,23228,106,2023-01-27,Produto com defeito,1538.07
2231,13528,20,2023-05-12,Produto com defeito,578.48
2232,32763,209,2023-02-21,Produto danificado,1103.88
2233,26689,224,2023-10-02,Produto danificado,402.93
2234,36538,56,2023-07-06,Produto errado,3305.79
2235,36251,164,2023-02-13,Insatisfacao do cliente,956.12
2236,11032,231,2023-10-17,Produto com defeito,1062.21
2237,37740,25,2023-03-17,Produto errado,236.27
2238,4581,14,2023-10-13,Produto errado,2104.63
